TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
20190815,0.037706,0.056708,0.10859 
20190816,0.036204,0.054453,0.10722 
20190819,0.034366,0.051872,0.10461 
20190820,0.034753,0.052116,0.1064  
20190821,0.033203,0.050615,0.10208 
20190822,0.032277,0.050042,0.098933
20190823,0.034188,0.052331,0.10242 
20190826,0.034753,0.051815,0.10279 
20190827,0.034359,0.051711,0.1054  
20190828,0.034241,0.051613,0.10753 
20190829,0.032861,0.049269,0.10075 
20190830,0.033565,0.050663,0.1021  
20190903,0.034015,0.051437,0.10294 
20190904,0.033291,0.049722,0.098572
20190905,0.032076,0.048069,0.094692
20190906,0.030806,0.046218,0.092065
20190909,0.030639,0.045896,0.091837
20190910,0.031801,0.047493,0.095398
20190911,0.032187,0.04791 ,0.094956
20190912,0.032319,0.04846 ,0.094929
20190913,0.034697,0.052431,0.10468 
20190916,0.035009,0.0538  ,0.10548 
20190917,0.034516,0.053076,0.1021  
20190918,0.033384,0.051573,0.09722 
20190919,0.031747,0.049867,0.094859
20190920,0.031894,0.049588,0.09639 
20190923,0.032868,0.050845,0.097937
20190924,0.034126,0.051287,0.09886 
20190925,0.033354,0.050502,0.096307
20190926,0.033557,0.050021,0.095986
20190927,0.034052,0.050896,0.095988
20190930,0.033344,0.05024 ,0.095259
20191001,0.035312,0.053058,0.099155
20191002,0.036172,0.053583,0.099111
20191003,0.034906,0.05182 ,0.092308
20191004,0.03385 ,0.049503,0.091221
20191007,0.033743,0.0498  ,0.092037
20191008,0.033981,0.05021 ,0.09198 
20191009,0.033448,0.049451,0.089292
20191010,0.033702,0.049393,0.091044
20191011,0.03435 ,0.050818,0.092145
20191014,0.034007,0.050315,0.090031
20191015,0.034085,0.050597,0.090287
20191016,0.03407 ,0.049657,0.090085
20191017,0.033072,0.049726,0.089054
20191018,0.033341,0.049471,0.088824
20191021,0.033858,0.05051 ,0.091036
20191022,0.032237,0.048963,0.087115
20191023,0.031724,0.0482  ,0.083739
20191024,0.029791,0.045577,0.080795
20191025,0.028317,0.043717,0.078273
20191028,0.029417,0.045095,0.08222 
20191029,0.029099,0.044964,0.080926
20191030,0.028024,0.042502,0.078318
20191031,0.02868 ,0.043113,0.079015
20191101,0.025452,0.039453,0.076355
20191104,0.025832,0.040557,0.076768
20191105,0.026035,0.041404,0.078428
20191106,0.025401,0.040767,0.078065
20191107,0.029371,0.04621 ,0.08777 
20191108,0.028145,0.043771,0.084949
20191111,0.029082,0.044769,0.085576
20191112,0.028328,0.043585,0.08336 
20191113,0.027237,0.041884,0.081426
20191114,0.027239,0.041718,0.080217
20191115,0.025851,0.039928,0.075544
20191118,0.026946,0.041608,0.075956
20191119,0.026295,0.041238,0.075298
20191120,0.027265,0.042052,0.076106
20191121,0.026723,0.040961,0.075397
20191122,0.026084,0.040234,0.073612
20191125,0.025681,0.03983 ,0.074381
20191126,0.02559 ,0.039808,0.074466
20191127,0.025124,0.039024,0.073459
20191129,0.025638,0.040051,0.074343
20191202,0.025941,0.041228,0.077793
20191203,0.027152,0.042861,0.080858
20191204,0.026369,0.042582,0.080064
20191205,0.02682 ,0.043004,0.081084
20191206,0.027255,0.043998,0.082755
20191209,0.027831,0.044941,0.084141
20191210,0.027373,0.044378,0.084125
20191211,0.026189,0.042587,0.081588
20191212,0.025405,0.042091,0.077844
20191213,0.023451,0.03927 ,0.07285 
20191216,0.022335,0.03775 ,0.070314
20191217,0.022074,0.036497,0.069736
20191218,0.022174,0.036974,0.070393
20191219,0.021991,0.037016,0.06938 
20191220,0.022334,0.037165,0.069663
20191223,0.023319,0.038537,0.071691
20191224,0.024193,0.039525,0.074168
20191226,0.024255,0.040003,0.074162
20191227,0.02349 ,0.038551,0.071072
20191230,0.02458 ,0.040287,0.075791
20191231,0.024003,0.039388,0.07578 
20200102,0.02376 ,0.03906 ,0.076127
20200103,0.025301,0.040477,0.079184
20200106,0.025097,0.041045,0.079216
20200107,0.024969,0.040334,0.077352
20200108,0.02483 ,0.039997,0.077305
20200109,0.023741,0.038201,0.073858
20200110,0.021777,0.03526 ,0.069539
20200113,0.021261,0.034786,0.067945
20200114,0.021516,0.034431,0.0678  
20200115,0.021783,0.034901,0.068261
20200116,0.021433,0.035001,0.068329
20200117,0.020954,0.034204,0.06736 
20200121,0.022705,0.037119,0.070629
20200122,0.022885,0.036674,0.07068 
20200123,0.023469,0.037984,0.072466
20200124,0.025017,0.039883,0.075992
20200127,0.027747,0.044581,0.084758
20200128,0.026913,0.043219,0.083608
20200129,0.027954,0.044388,0.085918
20200130,0.029087,0.045467,0.088326
20200131,0.031122,0.048857,0.092699
20200203,0.030405,0.047426,0.090017
20200204,0.027768,0.043668,0.081894
20200205,0.026257,0.041134,0.078736
20200206,0.024289,0.038761,0.0739  
20200207,0.027383,0.043022,0.082208
20200210,0.028872,0.04455 ,0.085034
20200211,0.027283,0.042578,0.080721
20200212,0.025897,0.040618,0.076922
20200213,0.025874,0.040711,0.077029
20200214,0.026257,0.040331,0.076789
20200218,0.027468,0.043129,0.080873
20200219,0.026862,0.041752,0.07894 
20200220,0.027597,0.043411,0.080966
20200221,0.029917,0.046876,0.090533
20200224,0.034048,0.052346,0.099757
20200225,0.035176,0.052919,0.10097 
20200226,0.035321,0.053906,0.10505 
20200227,0.038596,0.057362,0.11027 
20200228,0.049556,0.072443,0.13789 
20200302,0.043464,0.065538,0.12897 
20200303,0.040472,0.060437,0.11696 
20200304,0.037945,0.057158,0.10396 
20200305,0.039068,0.060873,0.11511 
20200306,0.048034,0.089526,0.20331 
20200309,0.065005,0.12834 ,0.28307 
20200310,0.052003,0.10189 ,0.22315 
20200311,0.048994,0.094987,0.22888 
20200312,0.051484,0.10602 ,0.24266 
20200313,0.036946,0.08406 ,0.18851 
20200316,0.028903,0.085746,0.2044  
20200317,0.032177,0.075336,0.17562 
20200318,0.053412,0.11327 ,0.31205 
20200319,0.050545,0.11042 ,0.29148 
20200320,0.036803,0.10014 ,0.24484 
20200323,0.033024,0.09503 ,0.2412  
20200324,0.031895,0.070164,0.17341 
20200325,0.02794 ,0.058229,0.1302  
20200326,0.029034,0.062921,0.13528 
20200327,0.026755,0.05853 ,0.13127 
20200330,0.031923,0.068157,0.15001 
20200331,0.031159,0.062706,0.14048 
20200401,0.029481,0.061805,0.14373 
20200402,0.027816,0.057265,0.13374 
20200403,0.025546,0.051937,0.12083 
20200406,0.024801,0.051026,0.11824 
20200407,0.025791,0.054136,0.12333 
20200408,0.026733,0.055764,0.12319 
20200409,0.026321,0.053943,0.1178  
20200413,        ,0.054189,        
20200414,        ,0.049337,        
20200415,        ,0.053787,        
20200416,        ,0.052864,        
20200417,        ,0.053771,        
20200420,        ,0.053729,        
20200421,        ,0.057028,        
20200422,0.025772,0.05346 ,        
20200423,0.024273,0.051867,0.12744 
20200424,0.024025,0.049163,0.12083 
20200427,0.023155,0.04609 ,0.11507 
20200428,0.022825,0.04545 ,0.11031 
20200429,0.021565,0.04306 ,0.10504 
20200430,0.020565,0.040998,0.1022  
20200501,0.019013,0.038266,0.09379 
20200504,0.019105,0.038397,0.094049
20200505,0.019679,0.039023,0.094557
20200506,0.020688,0.041642,0.1043  
20200507,0.023425,0.042423,0.10785 
20200508,0.024434,0.042095,0.10543 
20200511,0.024397,0.043391,0.10506 
20200512,0.023153,0.042089,0.10093 
20200513,0.021131,0.040793,0.10066 
20200514,0.02136 ,0.041447,0.10409 
20200515,0.020717,0.039649,0.097503
20200518,0.021247,0.040621,0.099609
20200519,0.021755,0.041566,0.099518
20200520,0.02173 ,0.041291,0.099662
20200521,0.019661,0.03736 ,0.092714
20200522,0.018922,0.036001,0.090871
20200526,0.019486,0.036642,0.091072
20200527,0.019763,0.037334,0.09212 
20200528,0.019373,0.036937,0.09298 
20200529,0.019467,0.037598,0.095083
20200601,0.019496,0.038149,0.098754
20200602,0.018697,0.037721,0.09831 
20200603,0.020757,0.04297 ,0.10799 
20200604,0.021329,0.045206,0.10723 
20200605,0.022244,0.044806,0.10065 
20200608,0.022049,0.045358,0.10001 
20200609,0.02194 ,0.047547,0.10512 
20200610,0.01824 ,0.04047 ,0.09571 
20200611,0.018304,0.039718,0.095546
20200612,0.017803,0.03975 ,0.098874
20200615,0.017935,0.040673,0.10327 
20200616,0.018544,0.041354,0.10716 
20200617,0.017432,0.039081,0.10275 
20200618,0.016207,0.036609,0.098308
20200619,0.016192,0.036404,0.097136
20200622,0.016156,0.036738,0.097541
20200623,0.016022,0.036635,0.095062
20200624,0.016976,0.037618,0.098619
20200625,0.014665,0.035564,0.094794
20200626,0.01622 ,0.035628,0.095862
20200629,0.016187,0.035674,0.095094
20200630,0.016943,0.036291,0.092665
20200701,0.017328,0.036102,0.090517
20200702,0.016651,0.034739,0.090741
20200706,0.016614,0.034963,0.089052
20200707,0.015175,0.032428,0.085335
20200708,0.014843,0.032328,0.084994
20200709,0.01521 ,0.032489,0.08738 
20200710,0.014674,0.031636,0.084745
20200713,0.01506 ,0.032242,0.084576
20200714,0.01546 ,0.032609,0.084416
20200715,0.01487 ,0.031689,0.081159
20200716,0.015163,0.031857,0.084261
20200717,0.014796,0.031467,0.082998
20200720,0.014717,0.032023,0.085432
20200721,0.014383,0.031665,0.085206
20200722,0.01387 ,0.030683,0.081976
20200723,0.013713,0.030168,0.082694
20200724,0.013557,0.029829,0.082889
20200727,0.013696,0.030623,0.080873
20200728,0.013314,0.02974 ,0.078844
20200729,0.013387,0.029608,0.078634
20200730,0.012984,0.029582,0.079569
20200731,0.013645,0.030524,0.085327
20200803,0.013326,0.030426,0.084477
20200804,0.014119,0.031317,0.085303
20200805,0.013578,0.030255,0.081818
20200806,0.01424 ,0.031296,0.084806
20200807,0.013922,0.030548,0.083088
20200810,0.013597,0.030277,0.078389
20200811,0.014919,0.033427,0.084897
20200812,0.014868,0.032551,0.081279
20200813,0.015452,0.033662,0.083627
20200814,0.014965,0.033157,0.082604
20200817,0.015354,0.033515,0.082796
20200818,0.015138,0.033026,0.082836
20200819,0.015603,0.03401 ,0.086426
20200820,0.014426,0.032419,0.083813
20200821,0.01427 ,0.032016,0.082223
20200824,0.014608,0.032341,0.083554
20200825,0.015171,0.033462,0.088359
20200826,0.015266,0.034157,0.091843
20200827,0.015259,0.034072,0.094022
20200828,0.013593,0.031442,0.091124
20200831,0.012667,0.029848,0.087577
20200901,0.012075,0.028841,0.081822
20200902,0.012392,0.029088,0.084695
20200903,0.012375,0.030432,0.086012
20200904,0.013757,0.032548,0.090873
20200908,0.014006,0.033429,0.092589
20200909,0.013122,0.032055,0.088747
20200910,0.012684,0.030953,0.087959
20200911,0.011512,0.028523,0.082873
20200914,0.012062,0.029735,0.084782
20200915,0.011783,0.030122,0.086787
20200916,0.011639,0.028796,0.084037
20200917,0.010608,0.026734,0.078003
20200918,0.010807,0.026932,0.078172
20200921,0.01129 ,0.028475,0.081851
20200922,0.011339,0.028269,0.080829
20200923,0.011526,0.028348,0.080298
20200924,0.011175,0.028188,0.080653
20200925,0.011199,0.028991,0.082607
20200928,0.011981,0.0302  ,0.086685
20200929,0.011801,0.02986 ,0.085256
20200930,0.012821,0.031455,0.090949
20201001,0.013137,0.031702,0.089547
20201002,0.013913,0.03373 ,0.092642
20201005,0.016312,0.037517,0.1002  
20201006,0.015921,0.036393,0.094668
20201007,0.017117,0.038264,0.097003
20201008,0.016701,0.037296,0.093569
20201009,0.0171  ,0.038028,0.093604
20201012,        ,0.039087,0.096675
20201013,0.016514,0.037768,0.093223
20201014,0.016556,0.038184,0.093683
20201015,0.016965,0.039331,0.099088
20201016,0.017031,0.040044,0.098408
20201019,0.018658,0.042436,0.1044  
20201020,0.018252,0.042244,0.10429 
20201021,0.017957,0.041891,0.10349 
20201022,0.018565,0.041488,0.10497 
20201023,0.018458,0.041294,0.10396 
20201026,0.017752,0.040946,0.10557 
20201027,0.016955,0.040192,0.10561 
20201028,0.017943,0.042966,0.11164 
20201029,0.018346,0.045128,0.12182 
20201030,0.018897,0.046518,0.12054 
20201102,0.018947,0.047853,0.12446 
20201103,0.01871 ,0.047478,0.12224 
20201104,0.012237,0.033993,0.088114
20201105,0.011804,0.03175 ,0.082418
20201106,0.010885,0.029317,0.079742
20201109,0.013481,0.032299,0.080532
20201110,0.014039,0.034164,0.081253
20201111,0.013573,0.032481,0.079799
20201112,0.012915,0.031323,0.079244
20201113,0.012145,0.030403,0.07678 
20201116,0.012115,0.030041,0.075241
20201117,0.012078,0.02972 ,0.07417 
20201118,0.012036,0.030701,0.076798
20201119,0.012017,0.030643,0.076978
20201120,0.01133 ,0.030418,0.078972
20201123,0.011733,0.03069 ,0.079864
20201124,0.011028,0.029968,0.077739
20201125,0.011163,0.029942,0.076524
20201127,0.011508,0.030108,0.078846
20201130,0.011776,0.030686,0.080984
20201201,0.013904,0.033615,0.083657
20201202,0.014127,0.033795,0.08594 
20201203,0.013887,0.032959,0.082699
20201204,0.014114,0.034005,0.085976
20201207,0.014301,0.034828,0.087364
20201208,0.014127,0.034574,0.086109
20201209,0.014296,0.03427 ,0.08508 
20201210,0.013558,0.032745,0.081651
20201211,0.01421 ,0.033745,0.084178
20201214,0.014203,0.033152,0.082874
20201215,0.014353,0.034228,0.082976
20201216,0.01372 ,0.033794,0.083408
20201217,0.013419,0.03246 ,0.078582
20201218,0.014071,0.03353 ,0.081566
20201221,0.013997,0.033557,0.081541
20201222,0.012548,0.031178,0.078394
20201223,0.01273 ,0.031388,0.078532
20201224,0.012811,0.031944,0.078256
20201228,0.013105,0.032418,0.079835
20201229,0.013404,0.033274,0.082193
20201230,0.013777,0.034139,0.08566 
20201231,0.013952,0.035035,0.088082
20210104,0.01442 ,0.035868,0.090624
20210105,0.014467,0.034939,0.086926
20210106,0.0148  ,0.03437 ,0.082688
20210107,0.014885,0.033724,0.078072
20210108,0.015074,0.033985,0.078969
20210111,        ,0.036646,0.082423
20210112,        ,0.035469,0.079668
20210113,        ,0.033321,0.075668
20210114,        ,0.034619,0.079713
20210115,        ,0.032534,0.077525
20210119,        ,0.032071,0.077481
20210120,        ,0.029621,0.073814
20210121,        ,0.03061 ,0.076227
20210122,        ,0.030404,0.075971
20210125,        ,0.03056 ,0.075461
20210126,0.012903,0.03094 ,0.07566 
20210127,0.013196,0.032917,0.0808  
20210128,0.013364,0.032866,0.07991 
20210129,0.013748,0.03416 ,0.083533
20210201,0.013721,0.034116,0.085202
20210202,0.013751,0.034062,0.083742
20210203,0.014853,0.034806,0.085511
20210204,0.014222,0.034469,0.085826
20210205,0.013923,0.033337,0.084329
20210208,0.014438,0.033306,0.085108
20210209,0.014049,0.032854,0.082194
20210210,0.012776,0.030563,0.079881
20210211,0.012892,0.030904,0.080972
20210212,0.013691,0.032567,0.083334
20210216,0.018974,0.038778,0.09165 
20210217,0.020071,0.039458,0.093566
20210218,0.018572,0.038112,0.090961
20210219,0.022299,0.042684,0.094402
20210222,0.023252,0.044661,0.099479
20210223,0.020945,0.042091,0.098572
20210224,0.02197 ,0.044362,0.1004  
20210225,0.036519,0.068211,0.1189  
20210226,0.033216,0.058012,0.10676 
20210301,0.027996,0.04939 ,0.10082 
20210302,0.023094,0.043315,0.091295
20210303,0.029918,0.051236,0.096345
20210304,0.031212,0.056107,0.10446 
20210305,0.029887,0.054429,0.099122
20210308,0.032451,0.057594,0.099317
20210309,0.029845,0.052875,0.094244
20210310,0.027168,0.047981,0.089109
20210311,0.027531,0.048403,0.092786
20210312,0.03031 ,0.054854,0.10812 
20210315,0.030213,0.05325 ,0.10004 
20210316,0.031229,0.0539  ,0.1     
20210317,0.024592,0.048239,0.097605
20210318,0.029659,0.056112,0.10571 
20210319,0.028773,0.053744,0.1012  
20210322,0.027231,0.051642,0.096713
20210323,0.02481 ,0.047468,0.090602
20210324,0.023937,0.047514,0.092235
20210325,0.023813,0.048546,0.095117
20210326,0.025194,0.050313,0.096445
20210329,0.026904,0.052916,0.10159 
20210330,0.027605,0.051846,0.098003
20210331,0.029685,0.053747,0.10147 
20210401,0.0278  ,0.048963,0.093134
20210402,0.028334,0.048392,0.093296
20210405,0.026308,0.046307,0.09148 
20210406,0.025538,0.045835,0.089854
20210407,0.026024,0.046699,0.090684
20210408,0.025629,0.046395,0.091154
20210409,0.026484,0.047684,0.090954
20210412,        ,0.047781,0.092613
20210413,        ,0.044443,0.088587
20210414,        ,0.045601,0.087438
20210415,        ,0.046409,0.08969 
20210416,        ,0.046592,0.090865
20210419,        ,0.048864,0.094509
20210420,0.026139,0.0483  ,0.094757
20210421,0.026027,0.046531,0.091563
20210422,0.024645,0.04561 ,0.090187
20210423,0.024856,0.045164,0.089446
20210426,0.025731,0.045505,0.088539
20210427,0.026776,0.047381,0.091813
20210428,0.025483,0.045399,0.089354
20210429,0.024837,0.04415 ,0.086701
20210430,0.024472,0.043706,0.086959
20210503,0.023506,0.043654,0.088104
20210504,0.024143,0.045528,0.088937
20210505,0.023664,0.044843,0.089729
20210506,0.024569,0.04532 ,0.088767
20210507,0.022104,0.042182,0.084646
20210510,0.02223 ,0.043078,0.085733
20210511,0.023863,0.044456,0.088021
20210512,0.026637,0.046162,0.089952
20210513,0.024786,0.043892,0.085815
20210514,0.023044,0.042152,0.083224
20210517,0.024122,0.042473,0.08458 
20210518,0.02341 ,0.041109,0.084354
20210519,0.026196,0.044553,0.087491
20210520,0.022544,0.04043 ,0.082012
20210521,0.02256 ,0.038917,0.07879 
20210524,0.022115,0.039951,0.081153
20210525,0.021324,0.038888,0.080451
20210526,0.02163 ,0.039186,0.079841
20210527,0.021914,0.039111,0.077956
20210528,0.021507,0.039098,0.078132
20210601,0.022425,0.039997,0.08044 
20210602,0.02213 ,0.039565,0.079839
20210603,0.02412 ,0.041119,0.08018 
20210604,0.020397,0.036376,0.075166
20210607,0.020758,0.03667 ,0.076804
20210608,0.020732,0.036681,0.077552
20210609,0.021335,0.037906,0.079868
20210610,0.019377,0.03524 ,0.075086
20210611,0.020292,0.038112,0.077439
20210614,0.021985,0.039403,0.078651
20210615,0.021858,0.038615,0.078136
20210616,0.025187,0.042222,0.079954
20210617,0.023154,0.0414  ,0.083816
20210618,0.02583 ,0.044176,0.090561
20210621,0.025225,0.043608,0.089262
20210622,0.022681,0.040824,0.084579
20210623,0.02305 ,0.039463,0.081047
20210624,0.023515,0.039764,0.079996
20210625,0.023597,0.039924,0.078983
20210628,0.023282,0.040003,0.080598
20210629,0.022814,0.040056,0.080289
20210630,0.023438,0.0411  ,0.083462
20210701,0.024252,0.041826,0.08363 
20210702,0.020636,0.037248,0.078858
20210706,0.021563,0.039541,0.083149
20210707,0.023736,0.042875,0.090741
20210708,0.024961,0.044192,0.093023
20210709,0.024161,0.042785,0.088447
20210712,0.024927,0.043308,0.089162
20210713,0.024396,0.042784,0.087528
20210714,0.023076,0.039804,0.085895
20210715,0.024736,0.042249,0.089379
20210716,0.024543,0.041189,0.089448
20210719,0.028257,0.047976,0.10227 
20210720,0.029022,0.047291,0.1006  
20210721,0.026594,0.04455 ,0.09259 
20210722,0.026074,0.044823,0.092601
20210723,0.026736,0.044657,0.0952  
20210726,0.027605,0.04696 ,0.10187 
20210727,0.027951,0.047737,0.10283 
20210728,0.025722,0.044242,0.095282
20210729,0.024621,0.043503,0.093226
20210730,0.024335,0.043845,0.095091
20210802,0.024748,0.044141,0.097675
20210803,0.025905,0.045537,0.096975
20210804,0.026104,0.04552 ,0.093403
20210805,0.026965,0.0466  ,0.094494
20210806,0.02589 ,0.044686,0.092898
20210809,0.027064,0.046842,0.094281
20210810,0.02754 ,0.047427,0.094447
20210811,0.025401,0.044326,0.089162
20210812,0.024255,0.041865,0.085012
20210813,0.023983,0.041197,0.084711
